ID,Title,Region,Media_ID,Box_ID,Genre,Released
1754,Frane: Dragons' Odyssey,JP,PCSG-01269,,Role-Playing » General,2019-04-05
1755,Hakuisei Renai Shoukougun RE:Therapy (Remastered version),JP,PCSG-01275,,Adventure » General,2019-04-19
1756,Iron Snout,US,PCSE-01369,,Action » Beat-'Em-Up,2019-04-16
1757,Iron Snout,EU,PCSB-01327,,Action » Beat-'Em-Up,2019-04-17
1758,Crossovers by POWGI,US,PCSE-01377,,Miscellaneous » Puzzle,2019-04-17
1759,Nurse Love Syndrome,EU,PCSB-01283,,Adventure » General,2019-04-18
1760,Iron Snout,Unknown,PCSH-10152,,Action » Beat-'Em-Up,2019-04-18
1761,METAGAL,Unknown,PCSH-10097,,Action » Platformer » 2D,2019-04-23
1762,Zeroptian Invasion,US,PCSE-01371,,Action » Shooter,2019-04-23
1763,Zeroptian Invasion,EU,PCSB-01328,,Action » Shooter,2019-04-24
1764,The Dreamlands: Aisling's Quest,EU,PCSB-01236,,Action Adventure,2019-05-07
1765,My Big Sister,US,PCSE-01386,,Role-Playing » General,2019-05-07
1766,Frane: Dragons' Odyssey,US,PCSE-01380,,Role-Playing » General,2019-05-07
1767,My Big Sister,EU,PCSB-01341,,Role-Playing » General,2019-05-08
1768,Zeroptian Invasion,Unknown,PCSH-10151,,Action » Shooter,2019-05-07
1769,Super Weekend Mode,Unknown,PCSH-10150,,Action » Shooter,2019-05-09
1770,Shakedown Hawaii,EU,PCSB-01375,,Action Adventure,2019-05-13
1771,Devious Dungeon 2,US,PCSE-01385,,Action » Platformer » 2D,2019-05-14
1772,Devious Dungeon 2,EU,PCSB-01342,,Action » Platformer » 2D,2019-05-15
1773,Energy Invasion,Unknown,PCSH-10157,,Action » General,2019-05-17
1774,Back in 1995,US,PCSE-01343,,Action Adventure,2019-05-21
1775,Chronus Arc,EU,PCSB-01351,,Role-Playing » Console-style RPG,2019-05-22
1776,Back in 1995,EU,PCSB-01308,,Action Adventure,2019-05-22
1777,Energy Cycle,Unknown,PCSH-10155,,Miscellaneous » Puzzle,2019-05-24
1778,Warlock's Tower,US,PCSE-01045,,Miscellaneous » Puzzle,2019-05-28
1779,Warlock's Tower,EU,PCSB-01208,,Miscellaneous » Puzzle,2019-05-29
1780,Energy Balance,Unknown,PCSH-10156,,Miscellaneous » Puzzle,2019-05-31
1781,Word Wheel by POWGI,EU,PCSB-01367,,Miscellaneous » Puzzle,2019-06-04
1782,Word Wheel by POWGI,US,PCSE-01394,,Miscellaneous » Puzzle,2019-06-04
1783,Neon Junctions,US,PCSE-01398,,Miscellaneous » Puzzle,2019-06-04
1784,Neon Junctions,EU,PCSB-01357,,Miscellaneous » Puzzle,2019-06-05
1785,Warlock's Tower,Unknown,PCSH-10137,,Miscellaneous » Puzzle,2019-06-04
1786,Asdivine Dios,JP,PCSG-01263,,Role-Playing » Console-style RPG,2019-06-05
1787,Bouncy Bullets,Unknown,PCSH-10143,,Action » Shooter,2019-06-07
1788,Neon Junctions,Unknown,PCSH-10161,,Miscellaneous » Puzzle,2019-06-11
1789,Word Sudoku by POWGI,Unknown,PCSH-10168,,Miscellaneous » Puzzle,2019-06-18
1790,Cybarian: The Time Travelling Warrior,EU,PCSB-01361,,Action » Platformer » 2D,2019-06-19
1791,Cybarian: The Time Travelling Warrior,US,PCSE-01400,,Action » Platformer » 2D,2019-06-18
1792,Kid Tripp,Unknown,PCSH-10181,,Action » Platformer » 2D,2019-06-20
1793,Gnosia,JP,PCSG-01277,,Adventure » General,2019-06-20
1794,Kid Tripp,EU,PCSB-01354,,Action » Platformer » 2D,2019-06-25
1795,Word Search by POWGI,Unknown,PCSH-10166,,Miscellaneous » Puzzle,2019-06-25
1796,Ghoulboy: Dark Sword of Goblin,EU,PCSB-01378,,Action » Platformer » 2D,2019-06-26
1797,Bonds of the Skies,EU,PCSB-01350,,Role-Playing » General,2019-06-26
1798,Attack of the Toy Tanks,EU,PCSB-01358,,Action » General,2019-06-26
1799,Kid Tripp,US,PCSE-01420,,Action » Platformer » 2D,2019-06-25
1800,Attack of the Toy Tanks,US,PCSE-01397,,Action » General,2019-06-25
1801,Halloween Forever,EU,PCSB-01349,,Action » Platformer » 2D,2019-06-27
1802,Furwind,EU,PCSB-01333,,Action » Platformer » 2D,2019-06-27
1803,Furwind,US,PCSE-01382,,Action » Platformer » 2D,2019-06-27
1804,Pic-a-Pix Color,Unknown,PCSH-10170,,Miscellaneous » Puzzle,2019-07-02
1805,Asdivine Dios,US,PCSE-01379,,Role-Playing » Console-style RPG,2019-07-02
1806,Paradox Soul,US,PCSE-01401,,Action Adventure,2019-07-02
1807,Paradox Soul,EU,PCSB-01360,,Action Adventure,2019-07-03
1808,Refalsia no Genei,JP,PCSG-01288,,Role-Playing » Console-style RPG,2019-07-03
1809,Attack of the Toy Tanks,Unknown,PCSH-10160,,Action » General,2019-07-03
1810,Kono Subarashii Sekai ni Syukufuku wo! Kono Damegami ni Kyouiku wo,JP,PCSG-01265,,Miscellaneous » Virtual Life,2019-06-27
1811,One Word by POWGI,Unknown,PCSH-10167,,Miscellaneous » Puzzle,2019-07-09
1812,Bouncy Bullets,EU,PCSB-01310,,Action » Shooter,2019-07-10
1813,Grass Cutter: Mutated Lawns,EU,PCSB-01372,,Action » General,2019-07-10
1814,Pic-a-Pix Color 2,US,PCSE-01422,,Miscellaneous » Puzzle,2019-07-09
1815,Bouncy Bullets,US,PCSE-01349,,Action » Shooter,2019-07-09
1816,Cybarian: The Time Travelling Warrior,Unknown,PCSH-10163,,Action » Platformer » 2D,2019-07-10
1817,Grass Cutter: Mutated Lawns,US,PCSE-01408,,Action » General,2019-07-10
1818,Back in 1995,JP,PCSG-01232,,Action Adventure,2019-06-28
1819,Aoki Tsubasa no Chevalier Digital Soundtrack,JP,PCSG-01290,,Miscellaneous » General,2019-07-11
1820,Pic-a-Pix Classic,Unknown,PCSH-10172,,Miscellaneous » Puzzle,2019-07-16
1821,Mochi Mochi Boy,EU,PCSB-01381,,Miscellaneous » Puzzle,2019-07-17
1822,Mochi Mochi Boy,US,PCSE-01414,,Miscellaneous » Puzzle,2019-07-16
1823,Radio Hammer Station Original Soundtrack,Unknown,PCSH-10050,,Miscellaneous » General,2017-11-01
1824,Paradox Soul,Unknown,PCSH-10162,,Action Adventure,2019-07-19
1825,Mixups by POWGI,Unknown,PCSH-10169,,Miscellaneous » Puzzle,2019-07-23
1826,Conga Master Go!,EU,PCSB-01368,,Action » General,2019-07-24
1827,Hoggy 2,EU,PCSB-01340,,Action » Platformer » 2D,2019-07-24
1828,Hoggy 2,US,PCSE-01383,,Action » Platformer » 2D,2019-07-23
1829,Mochi Mochi Boy,Unknown,PCSH-10182,,Miscellaneous » Puzzle,2019-07-24
1830,Conga Master Go!,US,PCSE-01406,,Action » General,2019-07-24
1831,Mecho Wars: Desert Ashes,US,PCSE-01264,,Strategy » General,2018-11-20
1832,War Theatre,US,PCSE-01248,,Strategy » Real-Time,2019-03-26
1833,Block-a-Pix Deluxe,Unknown,PCSH-10174,,Miscellaneous » Puzzle,2019-07-30
1834,Super Wiloo Demake,EU,PCSB-01382,,Action » General,2019-07-31
1835,Super Wiloo Demake,US,PCSE-01415,,Action » General,2019-07-30
1836,The Tower of Beatrice,US,PCSE-01388,,Adventure » General,2019-07-31
1837,Asdivine Menace,JP,PCSG-01287,,Role-Playing » Console-style RPG,2019-08-02
1838,Hoggy 2,Unknown,PCSH-10146,,Action » Platformer » 2D,2019-08-02
1839,Wordsweeper by POWGI,EU,PCSB-01366,,Miscellaneous » Puzzle,2019-08-06
1840,Crossovers by POWGI,Unknown,PCSH-10175,,Miscellaneous » Puzzle,2019-08-06
1841,Wordsweeper by POWGI,US,PCSE-01395,,Miscellaneous » Puzzle,2019-08-06
1842,Illusion of L'Phalcia,US,PCSE-01418,,Role-Playing » Console-style RPG,2019-08-06
1843,Super Wiloo Demake,Unknown,PCSH-10183,,Action » General,2019-08-09
1844,Gravity Duck,US,PCSE-01384,,Action » Platformer » 2D,2019-08-13
1845,Vasara Collection,US,PCSE-01314,,Miscellaneous » Compilation,2019-08-13
1846,Pic-a-Pix Pieces,Unknown,PCSH-10171,,Miscellaneous » Puzzle,2019-08-14
1847,Perils of Baking,Unknown,PCSH-10210,,Action » Platformer » 2D,2019-08-16
1848,Word Wheel by POWGI,Unknown,PCSH-10179,,Miscellaneous » Puzzle,2019-08-20
1849,Mekabolt,EU,PCSB-01394,,Action » Platformer » 2D,2019-08-21
1850,Mekabolt,US,PCSE-01428,,Action » Platformer » 2D,2019-08-20
1851,Illusion of L'Phalcia,EU,PCSB-01387,,Role-Playing » Console-style RPG,2019-08-21
1852,Fill-a-Pix: Phil's Epic Adventure,Unknown,PCSH-10173,,Miscellaneous » Puzzle,2019-08-27
1853,Legend of the Skyfish,EU,PCSB-01392,,Action Adventure,2019-08-28
1854,Pantsu Hunter: Back to the 90s,EU,PCSB-01385,,Adventure » General,2019-08-28
1855,Pantsu Hunter: Back to the 90s,US,PCSE-01417,,Adventure » General,2019-08-28
1856,Fifty Words by POWGI,US,PCSE-01431,,Miscellaneous » Puzzle,2019-09-03
1857,Himno,US,PCSE-01427,,Action » Platformer » 2D,2019-09-03
1858,NightCry,EU,PCSB-00971,,Action Adventure,2019-09-04
1859,Himno,EU,PCSB-01391,,Action » Platformer » 2D,2019-09-04
1860,Asdivine Menace,US,PCSE-01419,,Role-Playing » Console-style RPG,2019-09-03
1861,Wordsweeper by POWGI,Unknown,PCSH-10180,,Miscellaneous » Puzzle,2019-09-06
1862,DISTRAINT: Deluxe Edition,US,PCSE-01159,,Adventure » General,2019-09-10
1863,DISTRAINT: Deluxe Edition,EU,PCSB-01165,,Adventure » General,2019-09-11
1864,Pic-a-Pix Color 2,Unknown,PCSH-10185,,Miscellaneous » Puzzle,2019-09-13
1865,Himno,Unknown,PCSH-10186,,Action » Platformer » 2D,2019-09-24
1866,Color Slayer,US,PCSE-01423,,Action » General,2019-09-24
1867,Habroxia,EU,PCSB-01365,,Action » Shooter,2019-09-25
1868,Tic-Tac-Letters by POWGI,EU,PCSB-01396,,Miscellaneous » Puzzle,2019-10-01
1869,Gravity Duck,Unknown,PCSH-10203,,Action » Platformer » 2D,2019-10-01
1870,Tic-Tac-Letters by POWGI,US,PCSE-01430,,Miscellaneous » Puzzle,2019-10-01
1871,Senran Kagura: Bon Appetit! Stacked Soundtrack,EU,PCSB-00625,,Miscellaneous » General,2014-11-12
1872,A Hole New World,EU,PCSB-01118,,Action » Platformer » 2D,2019-10-03
1873,A Hole New World,US,PCSE-01095,,Action » Platformer » 2D,2019-10-03
1874,A Winter's Daydream,EU,PCSB-01346,,Adventure » General,2019-10-08
1875,Fifty Words by POWGI,Unknown,PCSH-10211,,Miscellaneous » Puzzle,2019-10-08
1876,Super Box Land Demake,EU,PCSB-01398,,Miscellaneous » Puzzle,2019-10-09
1877,A Winter's Daydream,US,PCSE-01389,,Adventure » General,2019-10-08
1878,Super Box Land Demake,US,PCSE-01433,,Miscellaneous » Puzzle,2019-10-08
1879,Spirit Hunter: NG,US,PCSE-01407,,Adventure » General,2019-10-10
1880,Spirit Hunter: NG,EU,PCSB-01371,,Adventure » General,2019-10-10
1881,DISTRAINT: Deluxe Edition,Unknown,PCSH-10204,,Adventure » General,2019-10-11
1882,Just Ignore Them,US,PCSE-01405,,Adventure » General,2019-10-15
1883,Mekabolt,Unknown,PCSH-10195,,Action » Platformer » 2D,2019-10-18
1884,Tic-Tac-Letters by POWGI,Unknown,PCSH-10212,,Miscellaneous » Puzzle,2019-10-21
1885,Just Ignore Them,EU,PCSB-01362,,Adventure » General,2019-10-22
1886,Deep Space Rush,US,PCSE-01403,,Action » General,2019-10-22
1887,Aerial Life,JP,PCSG-01296,,Adventure » General,2019-10-24
1888,Deep Space Rush,EU,PCSB-01359,,Action » General,2019-10-25
1889,Super Box Land Demake,Unknown,PCSH-10200,,Miscellaneous » Puzzle,2019-10-25
1890,Miles & Kilo,EU,PCSB-01393,,Action » Platformer » 2D,2019-10-29
1891,Miles & Kilo,US,PCSE-01425,,Action » Platformer » 2D,2019-10-29
1892,The Legend of Heroes: Zero no Kiseki Evolution,Unknown,PCSH-10111,,Role-Playing » Console-style RPG,2019-10-31
1893,The Legend of Heroes: Ao no Kiseki Evolution,Unknown,PCSH-10113,,Role-Playing » Console-style RPG,2019-10-31
1894,The Legend of Heroes: Zero no Kiseki Evolution,Unknown,PCSH-10112,,Role-Playing » Console-style RPG,2019-10-31
1895,The Legend of Heroes: Ao no Kiseki Evolution,Unknown,PCSH-10114,,Role-Playing » Console-style RPG,2019-10-31
1896,Deep Space Rush,Unknown,PCSH-10165,,Action » General,2019-11-01
1897,Football Game,US,PCSE-01443,,Adventure » General,2019-11-05
1898,Football Game,EU,PCSB-01408,,Adventure » General,2019-11-06
1899,Romancing SaGa 3,EU,PCSB-01305,,Role-Playing » Console-style RPG,2019-11-11
1900,Romancing SaGa 3,US,PCSE-01337,,Role-Playing » Console-style RPG,2019-11-11
1901,Romancing SaGa 3,JP,PCSG-01234,,Role-Playing » Console-style RPG,2019-11-11
1902,Dot Horror Story,JP,PCSG-01301,,Adventure » General,2019-11-14
1903,Football Game,Unknown,PCSH-10218,,Adventure » General,2019-11-15
1904,Pic-a-Pix Classic 2,EU,PCSB-01401,,Miscellaneous » Puzzle,2019-11-26
1905,FoxyLand,US,PCSE-01437,,Action » Platformer » 2D,2019-11-26
1906,Pic-a-Pix Classic 2,US,PCSE-01435,,Miscellaneous » Puzzle,2019-11-26
1907,FoxyLand,EU,PCSB-01402,,Action » Platformer » 2D,2019-11-27
1908,DanMachi de Shooting wa Machigatteiru Darou ka,JP,PCSG-01186,,Action » Shooter,2019-11-28
1909,Amamane,JP,PCSG-01293,,Adventure » General,2019-11-28
1910,Pic-a-Pix Classic 2,Unknown,PCSH-10214,,Miscellaneous » Puzzle,2019-11-29
1911,Wizards of Brandel,US,PCSE-01432,,Role-Playing » Console-style RPG,2019-12-03
1912,FoxyLand,JP,PCSG-01310,,Action » Platformer » 2D,2019-12-03
1913,FoxyLand,Unknown,PCSH-10223,,Action » Platformer » 2D,2019-12-06
1914,Word Maze by POWGI,EU,PCSB-01418,,Miscellaneous » Puzzle,2019-12-17
1915,Word Maze by POWGI,Unknown,PCSH-10228,,Miscellaneous » Puzzle,2019-12-24
1916,Miles & Kilo,Unknown,PCSH-10224,,Action » Platformer » 2D,2019-12-25
1917,Miles & Kilo,JP,PCSG-01316,,Action » Platformer » 2D,2019-12-25
1918,Link-a-Pix Deluxe,US,PCSE-01285,,Miscellaneous » Puzzle,2020-01-07
1919,Link-a-Pix Deluxe,EU,PCSB-01265,,Miscellaneous » Puzzle,2020-01-07
1920,Link-a-Pix Deluxe,Unknown,PCSH-10208,,Miscellaneous » Puzzle,2020-01-07
1921,Plague Road,JP,PCSG-01169,,Role-Playing » Action RPG,2020-01-10
1922,Red Bow,US,PCSE-01434,,Adventure » General,2020-01-14
1923,Without Escape,US,PCSE-01445,,Adventure » General,2020-01-14
1924,Red Bow,EU,PCSB-01399,,Adventure » General,2020-01-15
1925,Without Escape,EU,PCSB-01410,,Adventure » General,2020-01-15
1926,Without Escape,Unknown,PCSH-10219,,Adventure » General,2020-01-15
1927,Link-a-Pix Deluxe,JP,PCSG-01319,,Miscellaneous » Puzzle,2020-01-16
1928,Red Bow,JP,PCSG-01308,,Adventure » General,2020-01-16
1929,Red Bow,Unknown,PCSH-10189,,Adventure » General,2020-01-17
1930,Balthazar's Dreams,Unknown,PCSH-10216,,Action » Platformer » 2D,2020-01-21
1931,FoxyLand 2,US,PCSE-01438,,Action » Platformer » 2D,2020-01-21
1932,FoxyLand 2,EU,PCSB-01403,,Action » Platformer » 2D,2020-01-22
1933,FoxyLand 2,JP,PCSG-01311,,Action » Platformer » 2D,2020-01-23
1934,FoxyLand 2,Unknown,PCSH-10222,,Action » Platformer » 2D,2020-01-24
1935,Milo's Quest,US,PCSE-01449,,Action Adventure,2020-01-28
1936,Milo's Quest,EU,PCSB-01414,,Action Adventure,2020-01-29
1937,Balthazar's Dreams,EU,PCSB-01406,,Action » Platformer » 2D,2020-01-29
1938,Milo's Quest,Unknown,PCSH-10225,,Action Adventure,2020-01-31
1939,Just a Phrase by POWGI,US,PCSE-01436,,Miscellaneous » Puzzle,2020-02-04
1940,Zero Zero Zero Zero,US,PCSE-01088,,Action » Platformer » 2D,2020-02-04
1941,Just a Phrase by POWGI,EU,PCSB-01400,,Miscellaneous » Puzzle,2020-02-04
1942,Zero Zero Zero Zero,EU,PCSB-01116,,Action » Platformer » 2D,2020-02-05
1943,Zero Zero Zero Zero,Unknown,PCSH-10221,,Action » Platformer » 2D,2020-02-06
1944,Soul Sacrifice Delta Official Soundtrack,Unknown,PCSD-00081,,Miscellaneous » General,2014-03-06
1945,Balthazar's Dreams,US,PCSE-01441,,Action » Platformer » 2D,2020-02-07
1946,Just a Phrase by POWGI,Unknown,PCSH-10213,,Miscellaneous » Puzzle,2020-02-07
1947,Reed Remastered,US,PCSE-01456,,Action » Platformer » 2D,2020-02-11
1948,Reed Remastered,EU,PCSB-01422,,Action » Platformer » 2D,2020-02-12
1949,Reed Remastered,Unknown,PCSH-10233,,Action » Platformer » 2D,2020-02-13
1950,Knightin'+,EU,PCSB-01409,,Action Adventure,2020-02-19
1951,Knightin'+,US,PCSE-01444,,Action Adventure,2020-02-18
1952,Knightin'+,JP,PCSG-01307,,Action Adventure,2020-02-20
1953,Vasilis,EU,PCSB-01379,,Adventure » General,2020-02-25
1954,Ganbare! Super Strikers,EU,PCSB-01405,,Sports » Traditional » Soccer,2020-02-25
1955,Ganbare! Super Strikers,US,PCSE-01440,,Sports » Traditional » Soccer,2020-02-25
1956,Vasilis,US,PCSE-01412,,Adventure » General,2020-02-26
1957,Bucket Knight,US,PCSE-01455,,Action » Platformer » 2D,2020-02-28
1958,Bucket Knight,EU,PCSB-01420,,Action » Platformer » 2D,2020-02-28
1959,Hatsune Miku AR Stage,JP,PCSC-90032,,Miscellaneous » General,2013-07-16
1960,Color Slayer,EU,PCSB-01389,,Action » General,2020-03-03
1961,Bucket Knight,Unknown,PCSH-10245,,Action » Platformer » 2D,2020-03-03
1962,Syrup and The Ultimate Sweet,EU,PCSB-01415,,Adventure » General,2020-03-04
1963,Syrup and The Ultimate Sweet,US,PCSE-01451,,Adventure » General,2020-03-04
1964,Breeder Homegrown: Director's Cut,EU,PCSB-01395,,Adventure » General,2020-03-06
1965,Breeder Homegrown: Director's Cut,US,PCSE-01429,,Adventure » General,2020-03-06
1966,Super Destronaut: Land Wars,US,PCSE-01460,,Action » Shooter » First-Person,2020-03-10
1967,Syrup and The Ultimate Sweet,Unknown,PCSH-10202,,Adventure » General,2020-03-10
1968,Super Destronaut: Land Wars,EU,PCSB-01426,,Action » Shooter » First-Person,2020-03-11
1969,Epic Word Search Collection,US,PCSE-01465,,Miscellaneous » Puzzle,2020-03-17
1970,Thunder Paw,US,PCSE-01463,,Action » Platformer » 2D,2020-03-17
1971,Epic Word Search Collection,Unknown,PCSH-10238,,Miscellaneous » Puzzle,2020-03-17
1972,Thunder Paw,EU,PCSB-01429,,Action » Platformer » 2D,2020-03-18
1973,Explosive Jake,EU,PCSB-01419,,Action » General,2020-03-18
1974,Epic Word Search Collection,EU,PCSB-01431,,Miscellaneous » Puzzle,2020-03-19
1975,Explosive Jake,US,PCSE-01454,,Action » General,2020-03-18
1976,Explosive Jake,Unknown,PCSH-10246,,Action » General,2020-03-19
1977,Twin Breaker: A Sacred Symbols Adventure,US,PCSE-01452,,Action » General,2020-03-24
1978,Duck Souls+,US,PCSE-01439,,Action » Platformer » 2D,2020-03-24
1979,Thunder Paw,Unknown,PCSH-10236,,Action » Platformer » 2D,2020-03-24
1980,Duck Souls+,EU,PCSB-01404,,Action » Platformer » 2D,2020-03-25
1981,Twin Breaker: A Sacred Symbols Adventure,EU,PCSB-01417,,Action » General,2020-03-25
1982,Mekorama,EU,PCSB-01348,,Miscellaneous » Puzzle,2020-03-26
1983,Mekorama,US,PCSE-01390,,Miscellaneous » Puzzle,2020-03-26
1984,Duck Souls+,Unknown,PCSH-10251,,Action » Platformer » 2D,2020-03-26
1985,Mekorama,JP,PCSG-01273,,Miscellaneous » Puzzle,2020-03-23
1986,Duck Souls+,JP,PCSG-01312,,Action » Platformer » 2D,2020-03-26
1987,Battle Rockets,EU,PCSB-01433,,Action » Shooter,2020-03-31
1988,Deep Ones,Unknown,PCSH-10243,,Action Adventure,2020-03-31
1989,Battle Rockets,US,PCSE-01478,,Action » Shooter,2020-03-31
1990,Random Heroes: Gold Edition,US,PCSE-01351,,Adventure » General,2020-03-31
1991,Wurroom,EU,PCSB-01446,,Adventure » General,2020-04-01
1992,Random Heroes: Gold Edition,EU,PCSB-01311,,Adventure » General,2020-04-01
1993,Wurroom,US,PCSE-01477,,Adventure » General,2020-04-01
1994,Rush Rover,US,PCSE-01387,,Action » Shooter,2020-04-07
1995,Super Destronaut: Land Wars,Unknown,PCSH-10201,,Action » Shooter » First-Person,2020-04-07
1996,Rush Rover,EU,PCSB-01339,,Action » Shooter,2020-04-08
1997,Random Heroes: Gold Edition,Unknown,PCSH-10256,,Adventure » General,2020-04-10
1998,Blind Men,US,PCSE-01457,,Adventure » General,2020-04-14
1999,Alteric,Unknown,PCSH-10241,,Action » Platformer » 2D,2020-04-14
2000,Blind Men,EU,PCSB-01421,,Adventure » General,2020-04-15
2001,Blind Men,Unknown,PCSH-10235,,Adventure » General,2020-04-17
2002,Grass Cutter: Mutated Lawns,Unknown,PCSH-10247,,Action » General,2020-04-21
2003,Guard Duty,US,PCSE-01450,,Adventure » General,2020-04-21
2004,Guard Duty,EU,PCSB-01416,,Adventure » General,2020-04-22
2005,Yumeutsutsu Re:After,JP,PCSG-01317,,Adventure » General,2020-04-23
2006,Xenon Valkyrie+,Unknown,PCSH-10257,,Action » Platformer » 2D,2020-04-24
2007,Active Neurons,EU,PCSB-01412,,Miscellaneous » Puzzle,2020-04-29
2008,Active Neurons,US,PCSE-01448,,Miscellaneous » Puzzle,2020-04-29
2009,Awesome Pea,Unknown,PCSH-10244,,Action » Platformer » 2D,2020-05-01
2010,Reed 2,US,PCSE-01471,,Action » Platformer » 2D,2020-05-05
2011,Reed 2,EU,PCSB-01439,,Action » Platformer » 2D,2020-05-06
2012,EMMA: Lost in Memories,EU,PCSB-01443,,Action » Platformer » 2D,2020-05-08
2013,EMMA: Lost in Memories,US,PCSE-01475,,Action » Platformer » 2D,2020-05-11
2014,Thy Sword,US,PCSE-01416,,Action » Platformer » 2D,2020-05-12
2015,Thy Sword,EU,PCSB-01383,,Action » Platformer » 2D,2020-05-13
2016,Utawarerumono: Prelude to the Fallen,US,PCSE-01409,,Strategy » Turn-Based,2020-05-26
2017,Thy Sword,JP,PCSG-01327,,Action » Platformer » 2D,2020-05-28
2018,Utawarerumono: Prelude to the Fallen,EU,PCSB-01377,,Strategy » Turn-Based,2020-05-29
2019,Timespinner,JP,PCSG-01321,,Action » Platformer » 2D,2020-06-03
2020,Demon's Tier+,US,PCSE-01467,,Role-Playing » General,2020-06-09
2021,Demon's Tier+,EU,PCSB-01437,,Role-Playing » General,2020-06-09
2022,Pic-a-Pix Pieces 2,US,PCSE-01466,,Miscellaneous » Puzzle,2020-06-30
2023,The Demon Rush: Legends Corrupt,US,PCSE-01344,,Role-Playing » Action RPG,2020-06-30
2024,Pic-a-Pix Pieces 2,EU,PCSB-01430,,Miscellaneous » Puzzle,2020-06-30
2025,Metropolis: Lux Obscura,Unknown,PCSH-10242,,Miscellaneous » Puzzle,2020-06-30
2026,Root Double: Before Crime * After Days - Xtend Edition,EU,PCSB-01316,,Adventure » General,2020-07-08
